Id,Probability of Loss on Investment,Probability of Return on Investment,Probability Gap,Unnamed: 0,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Beta,ATR,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,from Open,Gap,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Earnings,Target Price,IPO Date,enterpriseValue,enterpriseToEbitda,enterpriseToRevenue,pegRatio,sharesShort,profitMargins,sharesOutstanding,heldPercentInstitutions,trailingEps,forwardEps,bookValue,earningsQuarterlyGrowth,heldPercentInsiders,netIncomeToCommon,forwardPE,priceToBook,yahooBeta,totalDebt,operatingCashflow,operatingMargins,currentRatio,recommendationKey,grossProfits,returnOnAssets,totalCashPerShare,targetMedianPrice,targetHighPrice,totalRevenue,grossMargins,targetMeanPrice,revenueGrowth,earningsGrowth,revenuePerShare,ebitdaMargins,freeCashflow,recommendationMean,numberOfAnalystOpinions,quickRatio,totalCash,returnOnEquity,targetLowPrice,debtToEquity
3463,0.1,0.9,0.8,3463,1338,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,30.50M,-,-,-,0.73,0.40,0.92,61.01,14.66%,-,-0.05,-100.60%,-,9.30%,-,-11.90%,164.80%,82.30%,15.97M,8.48M,16.30%,0.00%,7.10%,-35.55%,0.04%,0.22,-0.80%,-1.00%,-7.20%,3.80,3.10,0.00,0.00,13.60%,-11.10%,-1.80%,-1.04%,-0.54%,6.11%,9.77%,13.76%,7.30%,0.65,0.04,1.28%,1.89%,-1.67%,1.24%,6.81%,-3.54%,6.11%,-3.54%,27.33%,47.70,-1.04%,0.00%,-,14.60K,1.81,1.91,-1.04%,"26,364",Mar 10/b,7.75,,-2005459.0,1.6909999999999998,,,6278.0,-0.018070001000000002,16056200.0,0.099,-0.05,,4.794,,0.24236,-751000.0,,0.39841467,0.8877290000000001,0.0,3477000.0,-0.08331000000000001,3.7680000000000002,none,5000000.0,-0.02341,2.055,7.75,7.75,41554000.0,0.13568,7.75,-0.166,,2.588,-0.02854,1939250.0,,1.0,2.97,32994000.0,-0.0095999995,7.75,
3428,0.1,0.9,0.8,3428,1373,EBF,"Ennis, Inc.",Consumer Goods,Office Supplies,USA,451.86M,18.88,17.46,3.78,1.13,1.82,5.14,-,3.98%,-,0.93,180.70%,-13.03%,-4.20%,5.00%,0.70%,-33.10%,-9.00%,25.67M,24.79M,1.10%,0.00%,87.30%,0.00%,2.84%,7.92,0.10%,0.20%,10.50%,6.40,5.30,0.12,0.12,28.40%,9.40%,0.10%,7.98%,11.53%,5.58%,18.63%,0.97%,3.59%,0.93,0.56,3.81%,3.57%,8.88%,8.82%,8.25%,-1.84%,17.04%,-4.21%,24.81%,66.34,-0.85%,0.28%,3.00,88.90K,1.20,17.60,-0.56%,"106,790",May 09/a,18.00,,359004256.0,5.066,0.659,3.16,656869.0,0.00090000004,25574800.0,0.83199996,0.015,1.16,9.748,-0.462,0.0305,27974000.0,15.172414999999999,1.8054986000000002,0.54555,30000000.0,51098000.0,0.09781000000000001,6.362,hold,152739000.0,0.09174,3.4360000000000004,18.0,18.0,544548992.0,0.26704,18.0,-0.091,-0.46399999999999997,21.114,0.13013,130527256.0,3.0,1.0,4.963,87865000.0,0.10216,18.0,12.112
3418,0.1,0.9,0.8,3418,1383,ECF,Ellsworth Growth and Income Fund Ltd.,Financial,Asset Management,USA,116.02M,9.34,-,-,29.51,0.94,-,-,4.89%,-,0.96,-,-,0.00%,-,-,-,16.80%,12.91M,-,1.18%,-,33.40%,-13.96%,-,0.04,-,-,-,-,-,-,-,-,-,-,2.39%,4.90%,7.13%,12.88%,22.14%,10.11%,-,0.10,1.08%,1.07%,2.46%,3.81%,9.40%,-0.99%,7.15%,-0.99%,23.92%,64.21,-0.33%,0.33%,-,34.58K,0.48,8.99,0.00%,"16,670",-,-,,,,,,,,,,0.963,,9.597000000000001,,,,,0.936751,,,,,,none,4384704.0,,,,,,,,,,,,,,,,,,,
3355,0.1,0.9,0.8,3355,1446,ELP,Companhia Paranaense de Energia - COPEL,Utilities,Electric Utilities,Brazil,2.23B,8.25,5.01,4.34,0.54,0.53,5.46,-,3.82%,33.60%,1.11,-19.60%,76.13%,-3.70%,1.90%,11.00%,-120.40%,-3.60%,242.83M,21.70M,55.60%,0.00%,25.60%,0.20%,13.94%,7.79,3.20%,6.40%,6.40%,0.80,0.80,0.42,0.59,21.90%,15.60%,7.30%,-2.76%,-12.58%,-10.62%,-20.19%,13.14%,8.14%,1.71,0.31,3.33%,3.05%,-5.53%,-11.55%,-8.45%,-19.77%,2.69%,-23.20%,42.61%,37.68,2.69%,0.00%,3.50,388.39K,1.53,9.17,2.69%,"593,395",Mar 24/a,10.05,,4981702656.0,6.192,1.196,6.53,2669070.0,0.07317,273655008.0,,1.114,1.4,17.268,,,304774016.0,6.55,0.5310401,1.7492900000000002,2809491456.0,469509984.0,0.1391,0.778,hold,740301000.0,0.038360000000000005,1.492,10.2,10.4,4165309184.0,0.18656999,10.2,-0.036000000000000004,,15.220999999999998,0.19316,328551968.0,3.5,2.0,0.748,408359008.0,0.06373999999999999,10.0,58.31
3337,0.1,0.9,0.8,3337,1464,ENB,Enbridge Inc.,Basic Materials,Oil & Gas Pipelines,Canada,67.41B,28.22,20.51,3.55,2.63,3.67,42.93,-,4.30%,26.70%,1.47,7.10%,12.40%,6.90%,7.95%,5.20%,-11.70%,4.80%,1.63B,1.63B,9.20%,0.00%,70.50%,0.20%,1.17%,2.60,2.10%,12.90%,4.40%,0.60,0.60,2.58,2.94,30.50%,7.50%,5.10%,-1.12%,-1.05%,-2.67%,-3.06%,2.96%,-0.56%,0.64,0.67,1.48%,1.47%,-1.29%,-0.48%,-0.67%,-4.14%,2.98%,-7.64%,12.34%,45.74,-0.29%,0.27%,2.30,7.33M,0.30,41.45,-0.02%,"2,203,597",May 11/b,47.30,,69987155968.0,14.940999999999999,2.701,4.09,23394300.0,0.05987000000000001,943112000.0,,1.431,2.0,11.11,-0.024,,1331534720.0,20.725,3.7308733,,31956832256.0,3906884608.0,0.11597,0.649,buy,7872000000.0,0.029409999,1.685,47.66,52.79,25910945792.0,0.30541,46.38,0.048,-0.13699999999999998,28.441999999999997,0.18079,-805780928.0,2.3,10.0,0.503,1589444608.0,0.096820004,32.26,168.109
3224,0.1,0.9,0.8,3224,1577,EVY,Eaton Vance New York Municipal Income Trust,Financial,Asset Management,USA,70.57M,8.64,-,-,12.38,0.85,100.82,-,4.65%,50.90%,1.49,-65.60%,-,-7.20%,-,-2.60%,-34.30%,-6.70%,5.48M,5.48M,5.70%,-,17.90%,-24.97%,0.06%,0.28,6.10%,10.20%,4.60%,-,-,0.22,0.22,76.90%,74.00%,-,-0.77%,0.94%,0.10%,-10.18%,-7.46%,0.42%,-0.01,0.09,0.75%,0.64%,-0.05%,0.85%,-5.13%,-1.38%,3.60%,-14.77%,4.75%,48.51,0.23%,-0.62%,-,11.96K,1.69,12.89,-0.39%,"20,245",-,-,,,,,,,,,,0.24100000000000002,,14.097000000000001,,,,,0.91437894,,,,,,none,6043586.0,,,,,,,,,,,,,,,,,,,
3161,0.1,0.9,0.8,3161,1640,FDC,First Data Corp,Services,Business Services,USA,14.14B,34.48,9.58,1.58,1.22,11.57,36.73,8.65,-,0.00%,0.45,105.90%,7.30%,22.70%,21.83%,1.60%,103.30%,-0.70%,905.35M,365.62M,1.90%,0.00%,91.10%,0.09%,5.06%,5.59,1.20%,45.70%,7.40%,1.00,1.00,14.86,15.15,44.00%,13.20%,3.60%,1.03%,-0.19%,0.97%,11.89%,31.37%,10.08%,-,0.33,1.89%,2.03%,2.32%,-0.14%,8.10%,-6.30%,6.48%,-6.30%,57.78%,53.83,-0.26%,0.19%,2.00,3.31M,1.03,15.62,-0.06%,"3,406,939",May 08/b,18.16,,32265463808.0,12.107000000000001,4.1160000000000005,0.47,18494900.0,0.053579997000000004,373704000.0,,0.46,1.63,1.338,,,420000000.0,9.582822,11.67414,,18488999936.0,2111000064.0,0.21061,1.042,buy,4647000000.0,0.027639999999999998,0.42,18.0,21.0,7839000064.0,0.59279996,18.16,-0.01,,8.693999999999999,0.33997002,1074375040.0,2.0,29.0,0.135,385000000.0,0.16622,15.0,439.795
3092,0.1,0.9,0.8,3092,1709,FMS,Fresenius Medical Care AG & Co. KGAA,Healthcare,Specialized Health Services,Germany,27.43B,21.89,15.31,2.81,1.53,2.52,36.71,51.53,1.01%,0.00%,2.03,20.10%,13.85%,18.20%,7.80%,7.30%,21.50%,7.80%,617.26M,608.48M,35.70%,0.00%,2.60%,0.88%,0.15%,6.19,4.70%,11.90%,10.00%,1.50,1.20,0.67,0.79,32.30%,14.70%,6.90%,4.03%,5.21%,8.74%,9.86%,1.85%,5.28%,0.55,0.39,0.70%,0.62%,4.20%,5.55%,5.00%,-0.78%,10.52%,-6.48%,16.79%,71.92,-0.67%,0.25%,2.20,150.93K,0.87,44.44,-0.43%,"131,829",May 03/b,47.80,,33709228032.0,10.067,1.838,2.23,933699.0,0.06779,306222016.0,,2.03,2.91,17.6485,0.225,,1243266944.0,15.271476999999999,2.518061,0.807729,8573089792.0,2139882112.0,0.14027001,1.452,buy,5779642000.0,0.061490003,1.6780000000000002,49.0,53.0,18341017600.0,0.33858,47.8,0.076,0.221,29.9935,0.18257,1088658176.0,2.2,5.0,1.07,1027456064.0,0.12788,43.0,67.514
3060,0.1,0.9,0.8,3060,1741,FPO,First Potomac Realty Trust,Financial,REIT - Office,USA,650.54M,-,-,-,4.06,1.45,46.14,-,3.64%,-,-0.17,77.90%,-,17.90%,14.00%,4.10%,95.90%,-9.50%,59.14M,56.96M,1.80%,0.00%,98.80%,-0.45%,0.82%,2.50,-0.80%,-2.20%,1.80%,-,-,1.69,1.69,63.60%,13.30%,-6.20%,1.29%,8.70%,5.68%,28.34%,35.78%,1.25%,0.73,0.28,3.75%,2.49%,2.88%,7.02%,12.39%,-1.87%,19.70%,-1.87%,38.67%,61.63,2.14%,-1.91%,2.80,187.22K,1.02,11.00,0.18%,"190,859",Apr 27/a,10.95,,1361396224.0,15.360999999999999,8.371,,467629.0,-0.00656,58712900.0,1.028,-0.171,0.05,7.483,,0.01939,-9867000.0,,1.4699986999999999,0.991885,738077056.0,62599000.0,0.1748,2.135,hold,101972000.0,0.013150001000000001,0.24100000000000002,11.0,12.0,162628000.0,0.64113,10.95,-0.099,,2.824,0.54495,181996240.0,2.8,5.0,1.625,14144000.0,-0.0028,9.5,158.85399999999998
3038,0.1,0.9,0.8,3038,1763,FSBC,"FSB Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,29.13M,30.43,-,-,2.74,0.90,-,-,-,-,0.49,-,-,0.00%,-,-,272.40%,9.80%,1.94M,1.87M,-,-,-,-,0.51%,4.26,-,-,-,-,-,-,-,-,-,-,0.33%,2.74%,6.08%,19.05%,22.48%,5.63%,-,0.08,0.28%,0.25%,2.65%,3.52%,10.17%,0.27%,6.01%,0.27%,29.47%,71.83,1.28%,-0.94%,-,2.24K,1.72,15.00,0.33%,"3,842",-,-,,77911192.0,,7.325,,8817.0,0.088190004,1941690.0,,0.493,,16.709,2.7239999999999998,,938000.0,,0.8977198000000001,1.7650099999999997,56813000.0,3562000.0,0.132,,none,0.0,0.0035399999999999997,3.885,,,10636000.0,0.0,,0.098,2.4,5.595,0.0,,,,,7407000.0,0.03499,,
3032,0.1,0.9,0.8,3032,1769,FSI,Flexible Solutions International Inc.,Basic Materials,Specialty Chemicals,Canada,17.07M,10.06,10.40,-,1.05,1.43,6.83,10.04,-,0.00%,0.16,36.30%,25.00%,62.60%,-,0.90%,4.00%,10.80%,10.94M,6.94M,47.94%,0.00%,14.50%,21.49%,0.99%,1.58,12.50%,15.20%,13.40%,4.10,2.40,0.03,0.07,43.00%,18.70%,11.00%,-20.41%,8.33%,10.64%,-13.34%,16.42%,17.32%,0.49,0.13,10.51%,7.89%,-10.78%,-3.42%,-6.09%,-23.53%,11.15%,-35.27%,39.29%,40.40,4.00%,-9.64%,3.00,43.45K,3.04,1.56,-6.02%,"132,281",Mar 31/a,1.50,,20796758.0,5.4910000000000005,1.28,,68773.0,0.11038999,11461000.0,0.1,0.156,0.15,1.088,-0.09,0.47935,1793334.0,10.599999,1.4613969999999998,-0.505742,803282.0,1775226.0,0.19989,4.053,hold,6989488.0,0.13854,0.21600000000000003,1.5,1.5,16246014.0,0.43023,1.5,0.095,0.17800000000000002,1.4169999999999998,0.23313000000000003,1677678.0,3.0,1.0,2.339,2470066.0,0.14644000000000001,1.5,6.445
2993,0.1,0.9,0.8,2993,1808,GBL,"GAMCO Investors, Inc.",Financial,Asset Management,USA,826.85M,7.41,-,0.49,2.34,-,20.78,7.29,0.28%,2.00%,3.87,14.30%,-,8.30%,15.00%,1.50%,-69.20%,-73.80%,28.81M,8.39M,11.10%,0.00%,72.40%,0.01%,4.75%,15.29,93.60%,-55.90%,175.00%,-,-,-,-,73.60%,54.30%,33.20%,-0.10%,-2.11%,-3.01%,-0.74%,-26.12%,-6.97%,1.14,0.46,1.16%,1.63%,-0.32%,-1.93%,-5.67%,-8.33%,4.17%,-30.21%,4.17%,45.05,-0.45%,-0.07%,4.00,26.10K,1.09,28.70,-0.52%,"28,476",May 04/a,31.00,,1033433152.0,5.406000000000001,2.928,,384387.0,0.33179000000000003,10251200.0,0.43200000000000005,3.92,2.75,-5.739,0.6709999999999999,0.30901999999999996,117121000.0,,,1.0795700000000001,239020992.0,115737000.0,0.53979,1.163,underperform,340326000.0,0.94095004,1.3730000000000002,31.0,31.0,353000000.0,0.7659699999999999,31.0,0.107,0.462,12.095999999999998,0.54156,63877376.0,4.0,1.0,1.163,39866000.0,,31.0,
2954,0.1,0.9,0.8,2954,1847,GHC,Graham Holdings Company Common,Services,Publishing - Newspapers,USA,3.35B,19.99,-,1.10,1.35,1.36,3.05,19.98,0.84%,16.00%,30.10,220.40%,-,9.60%,18.10%,-6.80%,-26.60%,2.10%,5.56M,4.48M,0.50%,0.00%,86.90%,0.08%,0.97%,2.37,3.90%,6.80%,8.30%,2.30,2.20,0.20,0.21,52.40%,13.10%,6.80%,-0.43%,3.59%,16.46%,26.97%,26.52%,17.53%,0.89,9.02,1.58%,1.53%,0.35%,4.25%,15.74%,-2.30%,14.55%,-2.30%,36.58%,58.27,-1.21%,-0.14%,2.00,18.35K,1.06,601.70,-1.34%,"19,449",May 26/b,740.00,,,,,,,,,,,24.73,,,,,,,,,,,,buy,1300945000.0,,,740.0,740.0,,,740.0,,,,,,2.0,1.0,,,,740.0,
2935,0.1,0.9,0.8,2935,1866,GLDD,Great Lakes Dredge & Dock Corporation,Industrial Goods,Heavy Construction,USA,278.51M,-,21.67,-,0.36,1.12,24.87,-,-,-,-0.14,-31.40%,50.00%,-20.20%,8.00%,8.10%,-729.00%,-4.10%,61.21M,57.03M,2.00%,20.79%,81.20%,0.08%,2.07%,5.16,-0.90%,-3.30%,3.20%,1.70,1.50,1.57,1.58,11.30%,1.90%,-1.10%,2.25%,3.41%,-14.15%,25.00%,2.94%,8.33%,0.88,0.20,4.40%,4.39%,2.36%,2.56%,7.29%,-11.48%,18.18%,-16.51%,49.18%,52.82,-6.19%,1.04%,3.00,229.15K,0.49,4.55,-5.21%,"111,926",May 24/b,7.00,,654341376.0,8.624,0.852,4.29,951852.0,-0.010650001000000001,61205700.0,0.9109999999999999,-0.135,0.21,4.066,,0.06297,-8177000.0,21.666667999999998,1.1190360000000001,0.427518,394226976.0,38670000.0,0.01675,1.7080000000000002,hold,86388000.0,0.00897,0.183,7.0,7.0,767585024.0,0.11255,7.0,-0.040999999999999995,,12.636,0.098850004,-23005500.0,3.0,1.0,1.08,11167000.0,-0.0327,7.0,159.033
2925,0.1,0.9,0.8,2925,1876,GLPI,"Gaming and Leisure Properties, Inc.",Financial,REIT - Diversified,USA,7.23B,24.22,19.43,9.57,8.72,2.97,197.43,-,7.13%,160.10%,1.44,48.30%,2.46%,47.30%,2.53%,29.00%,77.60%,85.50%,207.64M,194.72M,2.50%,-6.88%,90.70%,0.48%,2.96%,7.20,4.70%,16.50%,6.70%,-,-,1.92,0.00,90.00%,58.00%,34.80%,0.61%,5.84%,13.46%,10.92%,15.06%,15.91%,0.93,0.46,1.70%,1.28%,1.89%,6.95%,10.08%,-0.94%,15.16%,-0.94%,23.02%,71.98,-0.09%,0.35%,2.70,799.59K,2.08,34.80,0.26%,"1,662,243",Apr 27/b,34.67,,11814726656.0,19.812,14.265,7.84,5571140.0,0.34929,207756992.0,0.86800003,1.6019999999999999,1.8,11.72,2.147,0.10389000000000001,288636992.0,19.333334,2.9692830000000003,0.40126,4664964608.0,514369984.0,0.58028,32.821999999999996,hold,745792000.0,0.061189997999999995,0.17600000000000002,35.0,40.0,828254976.0,0.88625,35.0,0.856,0.797,4.638,0.71999,-2349401600.0,2.7,12.0,32.425,36556000.0,0.26537,29.0,191.669
2754,0.1,0.9,0.8,2754,2047,HIFS,Hingham Institution for Savings,Financial,Savings & Loans,USA,375.13M,15.98,-,-,5.09,2.29,11.95,-,0.71%,10.90%,11.23,20.70%,-,13.90%,-,8.20%,14.10%,11.20%,2.09M,1.32M,3.60%,-,26.10%,-0.41%,0.96%,2.72,1.20%,15.40%,25.30%,-,-,0.01,0.01,-,79.80%,32.90%,3.61%,2.17%,-5.78%,27.22%,43.66%,-8.32%,0.70,4.99,3.74%,2.62%,2.84%,-0.26%,11.08%,-7.05%,21.49%,-11.14%,50.74%,53.79,-0.28%,1.06%,-,4.66K,0.53,179.49,0.77%,"2,477",Apr 18/a,-,,819065600.0,,13.519,,12197.0,0.3996,2106000.0,0.22299999,11.24,,78.28699999999999,0.14800000000000002,0.38689,24211000.0,,2.292718,0.785197,456136000.0,,0.69626,,none,,0.01245,3.07,,,60588000.0,0.0,,0.115,0.141,28.421999999999997,0.0,,,,,6548000.0,0.15611,,
2703,0.1,0.9,0.8,2703,2098,HPP,"Hudson Pacific Properties, Inc.",Financial,REIT - Office,USA,5.35B,162.84,102.57,16.28,8.36,1.39,64.44,-,2.91%,350.70%,0.21,229.20%,3.72%,20.40%,10.00%,36.80%,322.00%,8.10%,155.65M,153.62M,1.40%,-95.43%,88.90%,-5.99%,2.02%,2.53,0.40%,1.20%,1.50%,-,-,0.87,0.87,64.20%,14.00%,4.30%,-2.80%,0.41%,-3.19%,5.51%,19.43%,-0.49%,0.73,0.52,1.88%,1.40%,-1.52%,-1.54%,2.24%,-5.82%,3.35%,-5.82%,31.69%,40.88,-1.07%,-0.32%,1.90,1.23M,0.58,34.36,-1.38%,"706,489",May 04/b,39.20,,7398633472.0,28.895,11.567,10.89,2971160.0,0.044739999999999995,155223008.0,1.031,0.251,0.34,22.885,9.436,0.01907,27218000.0,101.05882,1.5014201,0.901119,2688009984.0,219606992.0,0.13919,1.8019999999999998,buy,639639000.0,0.0086,0.612,39.0,43.0,639638976.0,0.6418,39.2,0.081,,6.024,0.40030998,627410880.0,1.9,10.0,1.18,83015000.0,0.01174,35.0,72.396
2354,0.1,0.9,0.8,2354,2447,KMI,"Kinder Morgan, Inc.",Basic Materials,Oil & Gas Pipelines,USA,46.63B,83.19,26.72,8.32,3.57,1.33,117.76,-,2.42%,164.70%,0.25,139.10%,12.70%,-14.50%,10.00%,10.50%,45.20%,7.20%,2.26B,1.93B,1.30%,0.00%,58.50%,0.20%,1.16%,1.99,0.80%,2.00%,2.70%,0.40,-,1.02,1.14,55.60%,23.90%,5.20%,2.39%,-3.06%,-6.74%,-2.30%,19.63%,0.78%,0.59,0.37,1.67%,1.72%,-2.40%,-2.95%,-2.70%,-7.72%,2.64%,-10.12%,27.04%,40.97,-0.48%,0.53%,2.00,11.30M,0.91,20.63,0.05%,"10,316,542",Apr 19/a,25.89,,84198096896.0,13.805,6.337000000000001,3.03,24226600.0,0.06269,2232440064.0,0.565,0.302,0.78,15.535,0.397,0.13695,673000000.0,26.448717,1.3279691,0.802661,39392002048.0,,0.29268998,0.4,buy,7257000000.0,0.029639999999999996,0.17800000000000002,25.0,36.0,13287000064.0,0.54098,25.7,0.07200000000000001,0.498,5.957999999999999,0.45903999999999995,,2.1,20.0,0.059000000000000004,396000000.0,0.024149999,21.0,112.53200000000001
2322,0.1,0.9,0.8,2322,2479,KSU,Kansas City Southern,Services,Railroads,USA,9.62B,20.30,15.96,1.82,4.12,2.36,56.41,53.46,1.47%,29.70%,4.44,0.90%,11.37%,8.10%,11.15%,2.20%,-5.70%,0.10%,106.84M,105.80M,0.50%,-0.44%,89.80%,-0.24%,2.03%,1.44,5.50%,11.90%,9.70%,0.90,0.70,0.56,0.61,65.30%,35.10%,20.50%,2.36%,4.87%,5.13%,2.21%,-4.84%,6.55%,0.94,2.02,2.78%,1.95%,2.17%,3.35%,1.29%,-1.56%,10.46%,-9.56%,14.45%,55.19,0.24%,-0.03%,2.50,1.49M,0.99,90.07,0.21%,"1,482,067",Apr 21/b,95.47,,11697875968.0,10.44,5.012,1.52,2658350.0,0.20481999999999997,106084000.0,0.92800003,4.819,5.69,39.101,-0.07,0.0134000005,477900000.0,15.829525,2.3035216,0.6557149999999999,2478200064.0,913299968.0,0.34936999999999996,0.87,buy,1643100000.0,0.059410000000000004,1.6,96.0,110.0,2334200064.0,0.45313000000000003,96.59,0.001,-0.064,21.701,0.48003999999999997,241524992.0,2.5,17.0,0.638,170600000.0,0.11123,87.0,56.265
2130,0.1,0.9,0.8,2130,2671,MBII,"Marrone Bio Innovations, Inc.",Basic Materials,Agricultural Chemicals,USA,43.31M,-,-,-,3.09,-,4.51,-,-,-,-1.26,29.40%,40.20%,17.90%,-,21.70%,29.70%,42.10%,24.75M,19.85M,7.62%,2.72%,38.00%,-84.29%,3.96%,21.85,-56.90%,153.80%,-82.40%,1.80,1.20,-,-,32.20%,-,-,-1.13%,-23.25%,-21.88%,3.55%,124.36%,-18.22%,0.40,0.16,11.52%,9.64%,-3.61%,-9.17%,-4.68%,-23.91%,15.89%,-37.28%,191.67%,42.19,-1.69%,4.09%,2.70,36.02K,35.05,1.75,2.34%,"1,262,274",Mar 29/a,2.25,,93069064.0,,6.627999999999999,,830183.0,-2.21272,30493700.0,0.478,-1.262,-0.52,-1.224,,0.0762,-31071000.0,,,0.089102,58841000.0,-24307000.0,-1.68495,1.7619999999999998,hold,4520000.0,-0.25238,0.38799999999999996,2.25,2.5,14042000.0,0.32189,2.25,0.406,,0.57,-1.5257801000000002,-13648250.0,2.7,2.0,0.866,9609000.0,,2.0,
2083,0.1,0.9,0.8,2083,2718,MEMP,Memorial Production Partners LP,Basic Materials,Independent Oil & Gas,USA,9.29M,-,-,-,0.03,0.09,0.60,0.03,109.09%,-,-6.47,-37.60%,-87.00%,42.53%,-,3.90%,-536.80%,2.90%,84.50M,82.57M,0.10%,0.00%,6.70%,-0.14%,1.59%,0.77,-22.00%,-137.20%,-22.90%,0.10,0.10,0.00,16.31,55.70%,-,-,-15.38%,-8.33%,-38.89%,-91.97%,-95.92%,-8.33%,1.25,0.01,8.29%,8.81%,-14.06%,-18.52%,-86.29%,-45.00%,10.00%,-96.30%,10.00%,31.43,-8.33%,0.00%,3.00,1.70M,0.69,0.11,-8.33%,"1,166,837",May 03/b,1.50,,1618425728.0,,5.687,0.01,1398400.0,-1.8983400000000001,83804800.0,0.24299999,-6.481,-0.43,1.187,,0.02214,-540229952.0,,0.0926706,1.55675,1622904064.0,408626016.0,-1.5031700000000001,0.077,hold,123426000.0,-0.10958999400000001,0.183,0.5,0.5,284580000.0,0.43370998,0.5,0.028999999999999998,,3.4139999999999997,-0.21954,203779488.0,3.0,1.0,0.028999999999999998,15373000.0,-1.4507698999999998,0.5,1631.24
1959,0.1,0.9,0.8,1959,2842,MSA,MSA Safety Incorporated,Services,Security & Protection Services,USA,3.08B,32.17,22.17,2.14,2.68,5.28,27.10,31.63,1.70%,53.50%,2.42,31.90%,12.13%,6.10%,15.00%,0.70%,19.30%,-5.50%,39.61M,36.34M,5.30%,-10.98%,64.70%,1.18%,0.87%,1.48,6.50%,16.70%,11.30%,2.10,1.70,0.66,0.70,45.60%,14.50%,8.00%,11.98%,12.68%,4.99%,41.67%,63.93%,12.83%,1.46,2.22,4.35%,2.75%,10.68%,10.83%,23.34%,-5.20%,16.79%,-5.20%,71.32%,65.88,-3.75%,0.40%,1.80,214.26K,6.29,77.85,-3.36%,"1,348,677",Apr 25/a,67.67,,2905330432.0,13.939,2.5269999999999997,1.66,366504.0,0.07998,37766900.0,0.618,2.474,3.63,15.312000000000001,0.195,0.13922,91996000.0,21.446279999999998,5.084247599999999,1.80082,390502016.0,134894000.0,0.15063,2.135,buy,523643000.0,0.07795,3.013,81.0,88.0,1149529984.0,0.45553002,80.4,-0.055,0.193,30.69,0.18131,106071120.0,1.8,5.0,1.469,113759000.0,0.17454,71.0,69.582
1913,0.1,0.9,0.8,1913,2888,MUX,McEwen Mining Inc.,Basic Materials,Gold,Canada,919.75M,43.43,-,-,15.23,2.05,20.04,51.10,0.33%,7.10%,0.07,202.90%,-,16.70%,-,-,78.00%,-84.70%,302.55M,197.90M,25.21%,0.00%,39.20%,2.83%,18.03%,8.31,4.30%,4.80%,4.10%,3.80,2.50,0.00,0.00,53.40%,24.00%,34.90%,-0.98%,0.00%,-21.75%,-3.67%,19.97%,4.60%,-0.37,0.15,5.79%,4.62%,-1.97%,-6.68%,-13.87%,-28.72%,10.14%,-38.06%,45.80%,45.83,3.40%,0.00%,2.00,4.30M,0.97,3.04,3.40%,"4,162,795",May 31/b,5.00,,875490368.0,135.023,14.498,,36290700.0,0.34866002,299576000.0,0.20799999,0.07,0.14,1.479,,0.2521,21055000.0,,2.0554428,-1.12724,0.0,25186000.0,0.03968,3.818,buy,32255000.0,0.0030800000000000003,0.14800000000000002,5.0,5.0,60388000.0,0.41155,5.0,-0.022000000000000002,,0.20199999999999999,0.107370004,-5445500.0,2.0,1.0,2.356,44189000.0,0.048889999999999996,5.0,
1797,0.1,0.9,0.8,1797,3004,NJV,Nuveen New Jersey Municipal Value Fund,Financial,Asset Management,USA,23.46M,17.87,-,-,19.92,0.92,-,-,3.87%,-,0.84,-,-,-,-,-,122.90%,-2.60%,1.57M,-,13.49%,-,9.00%,-106.56%,-,0.11,-,-,-,-,-,-,-,-,-,-,0.00%,1.20%,-6.00%,-7.08%,3.54%,-8.28%,-,0.16,0.49%,0.94%,0.57%,-0.37%,-3.02%,-7.27%,3.34%,-10.76%,7.34%,49.62,0.00%,0.07%,-,2.73K,0.06,14.99,0.07%,160,-,-,,,,,,,,,,0.8390000000000001,,16.226,,,,,0.92320967,,,,,,none,-8476.0,,,,,,,,,,,,,,,,,,,
